0.6018454	-0.23244895	0.90859115	
-0.092569396	0.47406626	-0.71950984	
0.8442048	0.13311026	0.21999088	
-0.27553523	0.8046793	0.6733775	
0.024268512	-0.28754234	0.94662225	
-0.8221268	-0.61758924	-0.21832077	
-0.9775548	0.22807553	-0.005814433	
0.59293324	0.5211056	-0.935125	
0.09078307	0.47163916	-0.91781116	
-0.4702508	-0.8058834	-0.3228532	
0.016139101	0.3085518	-1.13229	
-0.02904762	-0.43817568	-1.026903	
-0.30807275	-0.8497398	0.9375119	
-0.24721669	-0.42164147	0.8417181	
-0.92551935	0.28734118	0.2996203	
-0.080914624	0.6603116	-0.85369635	
0.85678804	0.51568323	-0.889218	
0.017977003	0.20790112	-0.95442736	
0.6719296	0.589119	0.18465874	
0.029466417	-0.19537146	1.2268202	
0.78167343	0.826883	-0.93454874	
0.108497806	-0.7174741	0.87522805	
-0.42245242	-0.6956615	-0.66064024	
-0.62713194	-0.21001507	0.59830534	
-0.4980924	-0.78302085	-0.4614153	
0.8307051	-0.14394186	0.4175698	
0.5709224	0.9687899	0.32618567	
-0.47359923	-0.14303263	0.7042365	
0.4431314	1.002096	-0.54833853	
-0.21724163	-0.038866863	1.2787842	
-0.2608668	0.3170175	1.0728489	
-0.5229939	-0.34428364	-0.7801392	
0.45511845	-0.2691639	-1.0566473	
0.70144105	0.6852324	0.09618938	
0.10059165	-0.46253753	-1.0448599	
0.29025823	0.70895284	-0.45243767	
0.0272814	0.76735413	-0.768468	
0.17150813	-0.086289346	-1.045363	
0.60582906	0.05409176	0.7112974	
-0.10039004	-0.17271297	-1.2072637	
0.49420273	0.6336692	0.9524783	
-0.12580973	-0.55017066	-0.7948129	
-0.20671491	0.81801236	0.5202012	
-0.91289157	0.24834616	-0.30358732	
0.0051533813	0.9447947	0.19840458	
0.36568874	0.8496906	0.7345313	
-0.12472195	-0.810635	-0.7900826	
-0.68280137	-0.33166665	-0.5688361	
-0.01006529	0.8899695	0.28864816	
0.42820832	1.0474582	-0.39265674	
-0.037746962	-0.20171277	-0.89615977	
-0.85954297	0.09993039	-0.5074755	
0.12445464	0.013514996	-1.0074964	
0.7043823	0.9228345	0.22541764	
-0.52182305	-0.95787704	0.05675611	
-0.5779433	-0.8503199	-0.21604496	
-0.6738968	0.5600922	-0.475197	
0.99779093	0.1846097	-0.20928945	
-0.5207142	-0.71932304	-0.67229253	
-0.8683983	0.2224571	-0.45253888	
-0.6186468	0.78179646	0.17638609	
0.42894867	0.842831	0.71853733	
-0.6374157	0.7045283	0.34178498	
0.021542352	-0.7701958	-0.6254372	
0.092488855	0.66256106	0.9056221	
0.050207525	0.20359865	1.0816177	
0.6933965	-0.23055987	0.56899345	
-0.105381355	0.9984919	0.21261778	
-0.2689394	0.34212708	-0.749243	
-0.7604047	0.36331272	-0.5601519	
0.2108814	0.8978794	1.0441736	
0.07111389	0.17912455	0.8878063	
-0.0687297	-0.96527827	0.62282753	
0.49886203	-0.6472676	-0.58663344	
0.4894656	-0.827042	0.23469406	
-0.29726255	0.7552264	-0.63817793	
0.61487174	0.945281	0.041650802	
0.28265375	-0.88172734	-0.25149927	
0.406797	0.026167527	1.1390666	
0.36249295	0.76929104	0.9735073	
0.13480552	0.7106351	0.9012047	
-0.54749674	-0.49305838	-0.5669949	
-0.2732105	0.93570834	0.21857888	
0.4198978	0.9879006	-0.018637806	
0.49459308	0.1947928	-1.274124	
-0.2002818	-0.7971834	-0.798046	
-0.6599984	0.23799014	-0.6652896	
-0.2622123	0.10619244	1.1552681	
-0.6394523	-0.11013158	-0.84294975	
0.7339609	-0.23143087	0.62518895	
-0.6294728	-0.2526214	-0.85600483	
0.29021686	0.49672627	1.1932139	
-0.12319943	-0.96950066	0.08481747	
0.3151337	-0.47714794	1.0842415	
0.96466035	0.18896195	0.19912836	
-0.30069655	-0.80824506	-0.71992075	
0.9219858	0.44723397	0.06955871	
-0.1369979	-0.3296755	-1.0161189	
-0.39266783	-0.8989724	0.06231785	
-0.5207142	-0.71932304	-0.67229253	
1.1918179	0.2962777	-1.2206336	
0.7023952	0.94743097	-0.17796694	
-0.29395992	-0.52522635	-0.97476363	
-0.24999768	-0.8289001	-0.67285335	
0.7486793	0.8373102	-0.12641972	
-0.23957948	0.014104761	0.97956884	
-0.07925438	-0.96260643	-0.39907143	
0.9928452	0.8969909	-0.6930847	
0.52804804	0.44678098	0.8391062	
-0.31150752	-0.7274214	-0.8140305	
-0.10702965	-0.5762035	-1.0697261	
